situacao_estudante;aluno_id;ano;curso;idade;genero;renda_familiar;tem_bolsa;trabalha;frequencia;media_notas;n_reprovacoes;apoio_familiar;evadiu
Matriculado;2023_01677;2024;Direito;25;Feminino;12658;1;1;0,765680966;76,42;1;1;
Matriculado;2023_01678;2024;Medicina;24;Masculino;14339;1;1;0;0;0;1;
Matriculado;2023_01679;2024;Administração;24;Masculino;8350;1;0;0;0;0;1;
Matriculado;2023_01680;2024;Pedagogia;24;Feminino;5276;0;1;0,470143768;50,36;1;0;
Matriculado;2023_01681;2024;Administração;28;Feminino;6395;0;0;0;0;0;1;
Matriculado;2023_01682;2024;Computação;24;Masculino;8745;0;0;0;0;0;1;
Matriculado;2023_01684;2024;Psicologia;24;Feminino;12232;0;1;0;0;0;1;
Matriculado;2023_01685;2024;Engenharia;27;Outro;2261;1;0;0,768037027;67,83;1;1;
Matriculado;2023_01687;2024;Engenharia;29;Outro;6881;1;1;0,960411482;74,05;1;0;
Matriculado;2023_01690;2024;Medicina;26;Masculino;12394;0;1;0,68631895;83,9;3;1;
Matriculado;2023_01691;2024;Medicina;23;Masculino;4570;0;0;0,788482729;74,42;1;1;
Matriculado;2023_01692;2024;Pedagogia;28;Feminino;13299;0;0;0,725283753;59,07;2;1;
Matriculado;2023_01693;2024;Psicologia;17;Masculino;4529;1;1;0,872038933;76,58;0;1;
Matriculado;2023_01694;2024;Computação;20;Masculino;13159;0;1;0,857747556;45,01;2;1;
Matriculado;2023_01695;2024;Arquitetura;29;Masculino;12343;1;0;0,874460348;77,82;1;0;
Matriculado;2023_01696;2024;Engenharia;29;Feminino;4219;1;1;0;0;0;1;
Matriculado;2023_01697;2024;Psicologia;20;Masculino;2760;0;0;0;0;0;1;
Matriculado;2023_01698;2024;Engenharia;21;Feminino;13190;1;0;0;0;0;1;
Matriculado;2023_01699;2024;Arquitetura;26;Masculino;5100;0;1;0,669085724;45,39;1;1;
Matriculado;2023_01700;2024;Computação;22;Masculino;2754;1;1;0,909132134;73,61;0;1;
Matriculado;2023_01703;2024;Direito;22;Masculino;9881;0;1;0,659323166;68,48;0;1;
Matriculado;2023_01704;2024;Direito;24;Masculino;5736;0;0;0,793850665;78,29;3;1;
Matriculado;2023_01705;2024;Arquitetura;24;Outro;10205;1;0;0,657063939;81,74;1;1;
Matriculado;2023_01706;2024;Direito;23;Feminino;4569;1;0;0,888108838;83,25;0;1;
Matriculado;2023_01707;2024;Medicina;22;Masculino;5410;1;1;0;0;0;1;
Matriculado;2023_01708;2024;Arquitetura;18;Masculino;13160;0;0;0;0;0;0;
Matriculado;2023_01709;2024;Medicina;23;Feminino;5815;0;0;0,907084848;71,88;0;0;
Matriculado;2023_01710;2024;Computação;27;Masculino;9667;0;0;0,871062776;95,17;3;1;
Matriculado;2023_01711;2024;Engenharia;28;Masculino;12763;0;0;0,796004955;83,95;1;0;
Matriculado;2023_01713;2024;Computação;22;Feminino;5900;0;0;0,562285232;80,98;1;1;
Matriculado;2023_01714;2024;Medicina;26;Feminino;7800;0;0;0,888675791;85,34;0;0;
Matriculado;2023_01715;2024;Arquitetura;24;Masculino;7285;0;1;0,877797413;51,8;1;0;
Matriculado;2023_01716;2024;Arquitetura;24;Masculino;2005;0;0;0,835491674;64,68;1;1;
Matriculado;2023_01717;2024;Direito;19;Feminino;4596;0;0;0;0;0;1;
Matriculado;2023_01718;2024;Administração;28;Masculino;1384;1;1;0,707603483;78,86;1;1;
Matriculado;2023_01719;2024;Engenharia;28;Feminino;5576;0;1;0,541776437;58,85;1;1;
Matriculado;2023_01720;2024;Medicina;23;Feminino;3868;1;1;0;0;0;0;
Matriculado;2023_01721;2024;Direito;17;Masculino;2868;0;0;0,729355224;81,37;1;1;
Matriculado;2023_01722;2024;Psicologia;17;Outro;14026;1;0;0;0;0;1;
Matriculado;2023_01723;2024;Administração;23;Feminino;14571;0;1;0,939349482;67,78;0;1;
Matriculado;2023_01724;2024;Administração;26;Feminino;6700;0;1;0,543410393;54,06;0;0;
Matriculado;2023_01725;2024;Medicina;25;Masculino;3193;0;0;0;0;0;1;
Matriculado;2023_01726;2024;Pedagogia;23;Masculino;1201;1;0;0,936179431;55,82;1;1;
Matriculado;2023_01727;2024;Engenharia;26;Feminino;5744;0;1;0,885172554;65,55;2;0;
Matriculado;2023_01729;2024;Medicina;24;Outro;4681;1;0;0,848116372;65,02;0;0;
Matriculado;2023_01732;2024;Psicologia;22;Masculino;5202;0;1;0,679083249;84,52;0;1;
Matriculado;2023_01733;2024;Pedagogia;29;Feminino;5710;0;1;0,889604489;73,97;0;0;
Matriculado;2023_01734;2024;Engenharia;25;Masculino;9031;0;0;0,942778041;70,93;0;1;
Matriculado;2023_01736;2024;Computação;19;Masculino;5494;1;0;0,814829266;97,05;0;1;
Matriculado;2023_01737;2024;Psicologia;28;Feminino;11874;1;1;0,869858763;37,42;0;1;
Matriculado;2023_01738;2024;Psicologia;24;Masculino;12702;0;1;0;0;0;1;
Matriculado;2023_01739;2024;Direito;17;Outro;11700;0;1;0;0;0;1;
Matriculado;2023_01742;2024;Administração;23;Feminino;7548;1;0;0,756806337;53,68;0;0;
Matriculado;2023_01745;2024;Administração;25;Feminino;11285;1;0;0;0;0;0;
Matriculado;2023_01746;2024;Pedagogia;24;Masculino;6284;0;1;0;0;0;0;
Matriculado;2023_01749;2024;Psicologia;27;Outro;2197;0;0;0,776449769;44,03;1;1;
Matriculado;2023_01750;2024;Pedagogia;21;Masculino;3284;1;0;0,819974742;65,58;0;1;
Matriculado;2023_01751;2024;Arquitetura;18;Feminino;11615;1;0;0;0;0;1;
Matriculado;2023_01752;2024;Administração;29;Masculino;11066;1;0;0;0;0;1;
Matriculado;2023_01754;2024;Computação;28;Masculino;7350;0;0;0;0;0;1;
Matriculado;2023_01756;2024;Engenharia;22;Feminino;5138;1;1;0;0;0;1;
Matriculado;2023_01757;2024;Engenharia;19;Feminino;4912;0;1;0,805784511;61,93;0;0;
Matriculado;2023_01758;2024;Psicologia;28;Masculino;7877;0;1;0;0;0;0;
Matriculado;2023_01759;2024;Direito;23;Masculino;8436;0;0;0,756416754;39,8;0;1;
Matriculado;2023_01761;2024;Psicologia;19;Feminino;2790;0;0;0,769218812;68,01;1;1;
Matriculado;2023_01762;2024;Direito;18;Masculino;6957;0;1;0,717579576;48,55;1;1;
Matriculado;2023_01763;2024;Psicologia;23;Feminino;4062;0;0;0,556888642;54,85;3;1;
Matriculado;2023_01764;2024;Computação;23;Masculino;3550;1;0;0;0;0;1;
Matriculado;2023_01765;2024;Arquitetura;20;Feminino;6381;1;0;0;0;0;1;
Matriculado;2023_01766;2024;Medicina;27;Outro;9174;1;0;0,921235455;27,5;1;1;
Matriculado;2023_01768;2024;Psicologia;24;Masculino;9887;1;0;0,623975749;54,2;0;1;
Matriculado;2023_01769;2024;Computação;29;Masculino;12770;1;0;0;0;0;0;
Matriculado;2023_01771;2024;Direito;17;Masculino;1357;1;0;0,973400462;84,44;2;1;
Matriculado;2023_01772;2024;Engenharia;17;Feminino;6745;0;0;0;0;0;0;
Matriculado;2023_01773;2024;Pedagogia;21;Feminino;7395;1;0;0;0;0;1;
Matriculado;2023_01774;2024;Psicologia;22;Outro;12120;0;1;0,813101146;58,59;0;0;
Matriculado;2023_01775;2024;Arquitetura;19;Masculino;9832;0;1;0;0;0;1;
Matriculado;2023_01776;2024;Administração;29;Feminino;1872;0;1;0,915540162;53,19;0;1;
Matriculado;2023_01777;2024;Direito;25;Feminino;12804;0;1;0,787969062;73,71;1;1;
Matriculado;2023_01778;2024;Arquitetura;28;Feminino;7150;0;0;0,499806254;59,72;0;1;
Matriculado;2023_01779;2024;Arquitetura;26;Masculino;8420;1;0;0,687328196;52,88;0;0;
Matriculado;2023_01780;2024;Medicina;22;Feminino;7286;1;0;0,920280532;59,68;0;1;
Matriculado;2023_01781;2024;Arquitetura;20;Feminino;8013;1;1;0,54457006;70,56;0;0;
Matriculado;2023_01782;2024;Arquitetura;28;Feminino;8927;0;0;0,681604249;46,04;0;1;
Matriculado;2023_01783;2024;Medicina;23;Outro;10407;1;1;0,713670359;50,73;0;1;
Matriculado;2023_01784;2024;Direito;24;Masculino;5148;0;1;0,736908959;85,24;1;1;
Matriculado;2023_01785;2024;Arquitetura;25;Masculino;14725;1;1;0;0;0;1;
Matriculado;2023_01787;2024;Pedagogia;27;Feminino;7819;0;0;0,726315737;57,09;0;1;
Matriculado;2023_01788;2024;Computação;22;Masculino;10836;1;0;0,757072034;44,66;2;1;
Matriculado;2023_01789;2024;Medicina;22;Feminino;3730;1;0;0,813477543;85,55;1;1;
Matriculado;2023_01792;2024;Psicologia;21;Masculino;8889;0;1;0,562238697;81,39;3;1;
Matriculado;2023_01793;2024;Psicologia;19;Feminino;1894;1;1;0,747468843;66,54;1;1;
Matriculado;2023_01794;2024;Arquitetura;28;Feminino;3260;0;0;0,731300846;67,36;1;1;
Matriculado;2023_01795;2024;Administração;19;Feminino;3517;0;0;0,727380026;69,7;0;0;
Matriculado;2023_01796;2024;Psicologia;29;Feminino;9924;0;0;0,89611101;65,3;0;1;
Matriculado;2023_01798;2024;Psicologia;18;Feminino;4059;1;0;0;0;0;0;
Matriculado;2023_01799;2024;Engenharia;22;Masculino;1401;0;0;0;0;0;1;
Matriculado;2023_01800;2024;Psicologia;29;Feminino;4101;0;0;0,876836727;54,38;1;1;
Matriculado;2023_01802;2024;Direito;24;Masculino;1703;0;0;0,501743924;36,72;1;1;
Matriculado;2023_01803;2024;Arquitetura;23;Outro;13712;1;0;0;0;0;1;
Matriculado;2023_01804;2024;Computação;24;Feminino;12243;0;0;0;0;0;0;
Matriculado;2023_01805;2024;Direito;25;Feminino;12193;0;1;0,782650681;40,43;0;1;
Matriculado;2023_01806;2024;Pedagogia;22;Masculino;7909;0;1;0,636411225;52,66;0;1;
Matriculado;2023_01807;2024;Computação;19;Feminino;2377;0;0;0,891194597;57,03;1;1;
Matriculado;2023_01808;2024;Pedagogia;26;Masculino;3906;1;1;0;0;0;1;
Matriculado;2023_01809;2024;Administração;19;Masculino;1210;0;1;0,941660725;85,89;1;0;
Matriculado;2023_01810;2024;Administração;27;Feminino;7469;0;1;0,985969139;56,07;0;1;
Matriculado;2023_01811;2024;Engenharia;28;Masculino;11233;1;0;0,844166303;86,68;0;1;
Matriculado;2023_01812;2024;Psicologia;17;Feminino;4335;0;1;0,950718113;53,73;0;1;
Matriculado;2023_01814;2024;Pedagogia;29;Masculino;12903;0;1;0,604011465;49,99;0;0;
Matriculado;2023_01815;2024;Direito;21;Masculino;14513;1;0;0,876829079;90,73;1;1;
Matriculado;2023_01816;2024;Administração;20;Outro;12792;0;1;0,957776651;83,38;0;1;
Matriculado;2023_01817;2024;Psicologia;25;Feminino;13312;0;1;0,733201372;76,22;2;0;
Matriculado;2023_01818;2024;Administração;25;Feminino;4821;0;0;0,813565655;94,66;1;1;
Matriculado;2023_01819;2024;Direito;21;Masculino;4403;1;1;0,830943861;78,05;0;1;
Matriculado;2023_01820;2024;Psicologia;26;Masculino;3511;1;0;0,910981276;71,57;3;1;
Matriculado;2023_01822;2024;Pedagogia;23;Masculino;6124;1;0;0,793677128;29,65;1;1;
Matriculado;2023_01825;2024;Computação;29;Masculino;1768;1;0;0,474311219;53;1;1;
Matriculado;2023_01826;2024;Medicina;29;Feminino;13503;0;1;0,4;81,41;0;1;
Matriculado;2023_01828;2024;Medicina;18;Masculino;2022;0;1;0,986042098;58,06;0;1;
Matriculado;2023_01830;2024;Administração;20;Masculino;7193;0;0;0,795254438;66,38;0;1;
Matriculado;2023_01831;2024;Computação;20;Feminino;4321;1;0;0;0;0;1;
Matriculado;2023_01832;2024;Pedagogia;29;Feminino;9872;1;1;0;0;0;1;
Matriculado;2023_01833;2024;Direito;17;Masculino;5292;1;0;0;0;0;1;
Matriculado;2023_01835;2024;Administração;20;Feminino;12773;1;1;0,86875365;;1;1;
Matriculado;2023_01836;2024;Medicina;17;Feminino;4597;0;0;0,90434608;91,05;1;0;
Matriculado;2023_01837;2024;Pedagogia;17;Masculino;11568;0;0;0;0;0;1;
Matriculado;2023_01838;2024;Arquitetura;29;Masculino;1419;0;0;0,969111764;73,19;1;1;
Matriculado;2023_01839;2024;Engenharia;17;Masculino;4656;0;0;0;0;0;0;
Matriculado;2023_01840;2024;Administração;24;Feminino;4383;0;0;0;0;0;1;
Matriculado;2023_01841;2024;Medicina;26;Outro;14672;0;0;0,740534627;75,22;2;1;
Matriculado;2023_01842;2024;Arquitetura;24;Masculino;1934;1;1;0,937958297;49,14;3;1;
Matriculado;2023_01843;2024;Direito;18;Feminino;13112;1;0;0;0;0;1;
Matriculado;2023_01845;2024;Psicologia;29;Masculino;12570;1;1;0;0;0;1;
Matriculado;2023_01846;2024;Arquitetura;23;Masculino;2817;0;1;0,734388953;30,81;1;1;
Matriculado;2023_01847;2024;Arquitetura;24;Feminino;11800;1;1;0;0;0;0;
Matriculado;2023_01848;2024;Engenharia;24;Feminino;12228;0;1;0;0;0;0;
Matriculado;2023_01849;2024;Administração;27;Feminino;4299;0;1;0;0;0;1;
Matriculado;2023_01850;2024;Direito;26;Masculino;13659;1;0;0,763066812;77,13;1;0;
Matriculado;2023_01851;2024;Engenharia;27;Masculino;9124;0;1;0,555319111;69,31;0;0;
Matriculado;2023_01853;2024;Engenharia;23;Feminino;5364;0;0;0,925963518;66,85;1;1;
Matriculado;2023_01855;2024;Administração;17;Feminino;6670;1;0;0,832574858;55,33;1;1;
Matriculado;2023_01856;2024;Computação;28;Masculino;8455;0;0;0,579594555;65,62;2;1;
Matriculado;2023_01857;2024;Engenharia;25;Masculino;12975;1;0;0,873509829;47,68;0;1;
Matriculado;2023_01858;2024;Psicologia;29;Feminino;3327;0;0;0,822700066;70,38;1;1;
Matriculado;2023_01859;2024;Engenharia;23;Masculino;8969;0;1;0,935170669;65,27;2;1;
Matriculado;2023_01860;2024;Medicina;18;Masculino;1347;0;1;0,520271797;;1;0;
Matriculado;2023_01862;2024;Direito;18;Feminino;9474;0;1;0,906970758;79,06;1;1;
Matriculado;2023_01863;2024;Medicina;17;Feminino;10921;0;0;0,789974196;57,31;1;0;
Matriculado;2023_01864;2024;Pedagogia;23;Masculino;8477;0;1;0,939121261;77,36;0;1;
Matriculado;2023_01865;2024;Administração;29;Feminino;4576;0;0;0;0;0;1;
Matriculado;2023_01866;2024;Administração;18;Masculino;7730;1;0;0;0;0;1;
Matriculado;2023_01867;2024;Computação;29;Masculino;7983;0;0;0;0;0;1;
Matriculado;2023_01868;2024;Computação;18;Masculino;5676;0;0;0;0;0;1;
Matriculado;2023_01869;2024;Administração;29;Feminino;1696;0;0;0,681336603;66,57;1;1;
Matriculado;2023_01870;2024;Psicologia;27;Masculino;13603;0;0;0;0;0;1;
Matriculado;2023_01871;2024;Computação;21;Masculino;5733;0;0;0,959536597;61,54;0;0;
Matriculado;2023_01872;2024;Direito;21;Masculino;10082;0;0;0;0;0;1;
Matriculado;2023_01873;2024;Medicina;23;Masculino;14577;0;0;0,884693901;72,61;2;0;
Matriculado;2023_01875;2024;Arquitetura;24;Masculino;3540;0;0;0,869605184;58,75;0;1;
Matriculado;2023_01876;2024;Computação;19;Masculino;11461;1;0;0,944499147;84,73;1;1;
Matriculado;2023_01877;2024;Administração;20;Feminino;8679;1;1;0;0;0;1;
Matriculado;2023_01878;2024;Pedagogia;25;Masculino;2963;0;1;0,844473203;76,33;0;1;
Matriculado;2023_01879;2024;Engenharia;20;Feminino;1641;0;0;0,570818625;50,67;1;1;
Matriculado;2023_01880;2024;Medicina;26;Feminino;6959;1;1;0,878829448;69,15;2;1;
Matriculado;2023_01881;2024;Administração;28;Masculino;13329;1;0;0;0;0;1;
Matriculado;2023_01882;2024;Engenharia;21;Feminino;3809;0;0;0,511265859;50,51;0;1;
Matriculado;2023_01883;2024;Computação;23;Masculino;5159;1;0;0,739695033;65,91;2;1;
Matriculado;2023_01884;2024;Engenharia;20;Feminino;9657;1;1;0,853618279;58,68;0;1;
Matriculado;2023_01885;2024;Medicina;17;Masculino;10329;0;0;0,93684924;69,08;2;1;
Matriculado;2023_01886;2024;Administração;25;Masculino;2284;0;1;0,863669383;45,15;0;1;
Matriculado;2023_01887;2024;Pedagogia;20;Feminino;3788;1;0;0;0;0;0;
Matriculado;2023_01889;2024;Computação;22;Outro;11765;1;0;0,702698538;47,74;0;1;
Matriculado;2023_01892;2024;Computação;19;Masculino;2823;0;1;0,962557011;66,38;1;1;
Matriculado;2023_01893;2024;Direito;27;Masculino;14387;0;0;0,964648864;66,33;0;0;
Matriculado;2023_01895;2024;Psicologia;25;Masculino;7812;1;1;0,682209933;64,66;0;1;
Matriculado;2023_01898;2024;Arquitetura;29;Masculino;7127;0;1;0;0;0;1;
Matriculado;2023_01899;2024;Administração;25;Masculino;7978;1;0;0,72462935;57,41;0;1;
Matriculado;2023_01900;2024;Pedagogia;25;Feminino;1585;1;0;0,8027982;57,8;1;1;
Matriculado;2023_01901;2024;Computação;24;Feminino;7275;0;0;0,680371101;72,82;2;1;
Matriculado;2023_01903;2024;Computação;27;Masculino;8071;1;0;0,939521727;63,18;2;0;
Matriculado;2023_01906;2024;Computação;27;Feminino;2119;0;0;0,959987058;52,32;1;1;
Matriculado;2023_01907;2024;Engenharia;24;Feminino;11996;0;1;0;0;0;1;
Matriculado;2023_01908;2024;Administração;26;Masculino;6623;0;0;0,83042828;44,33;0;0;
Matriculado;2023_01909;2024;Computação;19;Feminino;2631;1;0;0,923312378;69,16;0;1;
Matriculado;2023_01910;2024;Pedagogia;27;Feminino;4009;1;1;0;0;0;0;
Matriculado;2023_01911;2024;Medicina;23;Masculino;7502;1;1;0,901998936;57,42;1;0;
Matriculado;2023_01912;2024;Administração;27;Feminino;13443;0;0;0,863001625;;2;0;
Matriculado;2023_01913;2024;Medicina;17;Masculino;14083;1;0;0,752216747;53,62;3;1;
Matriculado;2023_01914;2024;Arquitetura;17;Masculino;4399;0;0;0;0;0;1;
Matriculado;2023_01916;2024;Pedagogia;29;Masculino;6527;0;0;0;0;0;1;
Matriculado;2023_01918;2024;Direito;21;Masculino;9731;1;0;0;0;0;1;
Matriculado;2023_01919;2024;Engenharia;24;Feminino;6643;0;0;0,899355258;51,02;0;0;
Matriculado;2023_01920;2024;Direito;23;Masculino;13619;0;0;0,616525811;70,59;1;1;
Matriculado;2023_01921;2024;Computação;24;Outro;7463;1;0;0,885293339;44,01;0;0;
Matriculado;2023_01923;2024;Direito;22;Feminino;2769;1;0;0,754039466;79,93;0;1;
Matriculado;2023_01924;2024;Administração;18;Masculino;12459;0;0;0,968833033;80,65;0;1;
Matriculado;2023_01925;2024;Computação;22;Masculino;2382;0;1;0,742130813;64,2;2;1;
Matriculado;2023_01926;2024;Computação;21;Masculino;6842;0;0;0,919579998;80,4;1;1;
Matriculado;2023_01927;2024;Direito;29;Feminino;7772;0;1;0;0;0;1;
Matriculado;2023_01928;2024;Arquitetura;19;Feminino;1818;0;0;0,708142394;85,74;0;1;
Matriculado;2023_01929;2024;Direito;22;Masculino;6100;0;0;0,882756442;60,36;0;1;
Matriculado;2023_01930;2024;Arquitetura;24;Masculino;12421;0;1;0;0;0;1;
Matriculado;2023_01931;2024;Pedagogia;25;Feminino;11516;0;1;0,629338772;71,41;2;0;
Matriculado;2023_01933;2024;Direito;19;Feminino;3459;0;1;0;0;0;1;
Matriculado;2023_01934;2024;Psicologia;19;Feminino;5152;0;1;0,700239316;64,23;2;1;
Matriculado;2023_01936;2024;Direito;24;Masculino;11862;0;0;0,666009922;66,48;3;1;
Matriculado;2023_01937;2024;Medicina;17;Masculino;3088;0;1;0,756615937;72,42;1;0;
Matriculado;2023_01939;2024;Psicologia;19;Outro;5700;1;1;0;0;0;0;
Matriculado;2023_01940;2024;Psicologia;18;Masculino;5891;1;1;0;0;0;1;
Matriculado;2023_01941;2024;Arquitetura;24;Masculino;1218;0;1;0,970043402;33,85;1;0;
Matriculado;2023_01942;2024;Medicina;19;Feminino;12626;1;0;0,76468729;51,39;2;0;
Matriculado;2023_01943;2024;Medicina;23;Outro;4347;0;0;0;0;0;1;
Matriculado;2023_01944;2024;Computação;28;Feminino;9336;0;0;0,818453478;67,3;0;1;
Matriculado;2023_01945;2024;Arquitetura;27;Outro;5358;1;0;0,93961844;49,32;1;1;
Matriculado;2023_01946;2024;Engenharia;17;Masculino;2180;0;0;0;0;0;1;
Matriculado;2023_01948;2024;Pedagogia;19;Feminino;3352;0;0;0;0;0;1;
Matriculado;2023_01949;2024;Psicologia;24;Feminino;1517;0;1;0;0;0;1;
Matriculado;2023_01950;2024;Pedagogia;22;Masculino;7840;1;1;0;0;0;1;
Matriculado;2023_01951;2024;Direito;28;Masculino;14289;0;0;0,943135682;81,01;0;1;
Matriculado;2023_01952;2024;Direito;18;Feminino;13965;1;1;0;0;0;1;
Matriculado;2023_01954;2024;Direito;23;Masculino;10283;1;1;0,850051757;74,58;1;1;
Matriculado;2023_01955;2024;Engenharia;21;Feminino;14099;0;1;0;0;0;0;
Matriculado;2023_01956;2024;Medicina;19;Feminino;6510;0;0;0,65297358;53,05;0;1;
Matriculado;2023_01957;2024;Direito;20;Feminino;10432;1;0;0,803371642;79,93;1;1;
Matriculado;2023_01959;2024;Direito;22;Feminino;10823;0;1;0;0;0;1;
Matriculado;2023_01960;2024;Administração;26;Feminino;13009;1;1;0,969627185;49,53;0;1;
Matriculado;2023_01961;2024;Engenharia;17;Feminino;10210;0;0;0,905245794;83,43;3;0;
Matriculado;2023_01962;2024;Administração;27;Feminino;1432;1;0;0,842913287;70,84;1;1;
Matriculado;2023_01963;2024;Administração;20;Masculino;9073;0;0;0;0;0;1;
Matriculado;2023_01964;2024;Computação;26;Masculino;7293;0;0;0,654486349;83,14;3;1;
Matriculado;2023_01965;2024;Engenharia;29;Masculino;8710;0;1;0;0;0;0;
Matriculado;2023_01966;2024;Engenharia;20;Masculino;12548;0;0;0,813309983;55,58;0;1;
Matriculado;2023_01967;2024;Arquitetura;26;Feminino;1477;1;1;0;0;0;1;
Matriculado;2023_01968;2024;Engenharia;17;Feminino;4006;0;1;0,858706706;55,77;1;1;
Matriculado;2023_01969;2024;Engenharia;25;Feminino;10931;1;1;0,899593305;71,09;2;0;
Matriculado;2023_01971;2024;Computação;23;Masculino;4354;0;0;0;0;0;1;
Matriculado;2023_01972;2024;Direito;28;Masculino;14073;0;0;0;0;0;1;
Matriculado;2023_01973;2024;Arquitetura;19;Masculino;6305;0;1;0,868684102;50,62;2;1;
Matriculado;2023_01974;2024;Administração;26;Masculino;8053;0;1;0,95690858;68,11;0;1;
Matriculado;2023_01975;2024;Engenharia;28;Masculino;3422;0;0;0,887913258;57,11;1;0;
Matriculado;2023_01976;2024;Psicologia;19;Feminino;1286;1;1;0;0;0;0;
Matriculado;2023_01977;2024;Direito;24;Outro;12726;0;0;0,981230886;48,29;0;1;
Matriculado;2023_01979;2024;Administração;27;Masculino;14744;1;0;0,978674097;55,9;1;1;
Matriculado;2023_01980;2024;Computação;28;Feminino;14848;0;0;0,816062991;73,61;1;1;
Matriculado;2023_01981;2024;Pedagogia;17;Masculino;8087;0;0;0;0;0;1;
Matriculado;2023_01983;2024;Direito;18;Feminino;5570;0;1;0;0;0;1;
Matriculado;2023_01984;2024;Medicina;24;Outro;5722;0;1;0,587507312;80;0;1;
Matriculado;2023_01985;2024;Medicina;17;Masculino;9425;0;0;0,770466265;56,82;1;1;
Matriculado;2023_01986;2024;Administração;28;Feminino;5984;1;1;0,904798239;67,44;1;0;
Matriculado;2023_01987;2024;Pedagogia;24;Feminino;12758;1;0;0,583717745;47,67;1;0;
Matriculado;2023_01988;2024;Direito;24;Feminino;5410;0;0;0;0;0;0;
Matriculado;2023_01989;2024;Computação;18;Masculino;5971;1;1;0,852262151;70,43;1;1;
Matriculado;2023_01990;2024;Pedagogia;20;Masculino;3834;0;1;0,929307976;96,02;2;1;
Matriculado;2023_01992;2024;Direito;28;Feminino;4644;0;1;0;0;0;1;
Matriculado;2023_01994;2024;Computação;25;Feminino;6659;0;0;0,87928558;74,23;1;1;
Matriculado;2023_01995;2024;Engenharia;24;Feminino;4722;0;1;0,741474149;75,81;1;1;
Matriculado;2023_01996;2024;Administração;28;Masculino;13394;1;0;0,803096811;65,82;0;0;
Matriculado;2023_01997;2024;Engenharia;24;Feminino;8440;1;1;0,865841468;61,84;1;0;
Matriculado;2023_01998;2024;Psicologia;23;Feminino;1226;0;0;0,989814145;72,83;2;1;
Matriculado;2023_01999;2024;Engenharia;29;Feminino;6633;1;0;0,958348192;49,52;1;1;
Matriculado;2023_02000;2024;Psicologia;25;Outro;7985;1;1;0,945155943;80,41;1;0;
Matriculado;2023_02001;2024;Pedagogia;18;Masculino;8094;0;0;0,927721571;70,3;0;1;
Matriculado;2023_02002;2024;Medicina;19;Feminino;5586;0;1;0;0;0;0;
Matriculado;2023_02003;2024;Arquitetura;26;Masculino;9961;0;0;0;0;0;0;
Matriculado;2023_02004;2024;Arquitetura;24;Masculino;14379;0;1;0,655174405;;1;0;
Matriculado;2023_02005;2024;Direito;22;Feminino;9184;0;0;0;0;0;0;
Matriculado;2023_02006;2024;Arquitetura;26;Masculino;10979;0;0;0,690863849;73,44;1;0;
Matriculado;2023_02007;2024;Psicologia;25;Feminino;6494;0;0;0,651904426;77,51;2;1;
Matriculado;2023_02008;2024;Computação;26;Masculino;8574;0;1;0;0;0;1;
Matriculado;2023_02009;2024;Engenharia;20;Masculino;12444;0;1;0,913143723;58,97;0;1;
Matriculado;2023_02010;2024;Psicologia;24;Feminino;11689;0;0;0,902386232;54,08;0;1;
Matriculado;2023_02011;2024;Computação;26;Feminino;7221;0;1;0,788541895;62,38;1;1;
Matriculado;2023_02012;2024;Medicina;19;Outro;5541;0;1;0;0;0;1;
Matriculado;2023_02013;2024;Arquitetura;19;Feminino;1894;0;1;0;0;0;1;
Matriculado;2023_02014;2024;Medicina;24;Feminino;11588;1;0;0,943848204;89;1;1;
Matriculado;2023_02015;2024;Arquitetura;21;Masculino;6025;0;0;0,935015492;92,16;0;1;
Matriculado;2023_02016;2024;Engenharia;19;Masculino;2195;0;0;0,890350753;59,73;1;1;
Matriculado;2023_02017;2024;Administração;26;Masculino;4674;0;0;0,879299335;80,74;1;0;
Matriculado;2023_02018;2024;Engenharia;27;Feminino;4065;1;0;0;0;0;0;
Matriculado;2023_02019;2024;Pedagogia;17;Feminino;7296;1;0;0,764684354;48,82;1;1;
Matriculado;2023_02021;2024;Direito;28;Feminino;11010;0;1;0,886473272;60,15;0;1;
Matriculado;2023_02022;2024;Administração;25;Feminino;8198;0;1;0,729293763;62,86;0;1;
Matriculado;2023_02024;2024;Computação;28;Masculino;4024;1;0;0,804135527;83,54;0;1;
Matriculado;2023_02025;2024;Administração;26;Feminino;13527;0;0;0,841119586;87,31;2;1;
Matriculado;2023_02026;2024;Psicologia;18;Feminino;6466;0;0;0,799353427;62,19;0;0;
Matriculado;2023_02027;2024;Arquitetura;23;Feminino;12297;0;0;0,753155521;87,95;1;0;
Matriculado;2023_02028;2024;Administração;18;Masculino;2380;0;0;0;0;0;1;
Matriculado;2023_02029;2024;Arquitetura;20;Outro;13076;1;0;0;0;0;1;
Matriculado;2023_02032;2024;Psicologia;20;Outro;9038;0;1;0,671035127;62,68;1;1;
Matriculado;2023_02033;2024;Administração;23;Masculino;6459;0;0;0,927920207;51,02;1;1;
Matriculado;2023_02034;2024;Computação;23;Feminino;9046;0;0;0,759641332;71,55;0;0;
Matriculado;2023_02035;2024;Medicina;17;Masculino;10245;0;1;0,716918072;97,82;0;0;
Matriculado;2023_02036;2024;Administração;22;Feminino;1367;0;0;0,892277029;66,06;4;1;
