situacao_estudante;aluno_id;ano;curso;idade;genero;renda_familiar;tem_bolsa;trabalha;frequencia;media_notas;n_reprovacoes;apoio_familiar;evadiu
Matriculado;2023_02915;2023;Engenharia;23;Masculino;3968,0;0;1;0,818046681;56,69;3;1;0
Matriculado;2023_02916;2023;Direito;26;Outro;13961,0;0;1;0,761075856;67,83;1;1;0
Ingressante;2023_02917;2023;Psicologia;23;Outro;12716,0;1;1;0,487022641;73,07;1;0;0
Ingressante;2023_02918;2023;Arquitetura;25;Feminino;12584,0;0;0;0,768515128;60,87;0;1;0
Matriculado;2023_02919;2023;Medicina;20;Feminino;3571,0;0;0;0,871992721;65,15;0;0;1
Matriculado;2023_02920;2023;Computação;22;Masculino;7219,0;0;0;0,827177853;67,47;1;1;0
Matriculado;2023_02921;2023;Arquitetura;27;Feminino;8529,0;0;1;0,783338416;61,59;1;1;0
Ingressante;2023_02922;2023;Computação;18;Masculino;10642,0;0;0;0,769794473;57,46;2;0;1
Matriculado;2023_02923;2023;Engenharia;28;Masculino;7726,0;1;0;0,955209004;63,17;2;1;0
Ingressante;2023_02924;2023;Administração;28;Feminino;2576,0;1;0;0,853096572;56,88;1;1;0
Ingressante;2023_02925;2023;Medicina;20;Masculino;4346,0;0;0;0,968548098;78,39;3;1;1
Matriculado;2023_02926;2023;Pedagogia;18;Feminino;14015,0;0;1;0,973909773;69,58;1;0;1
Ingressante;2023_02927;2023;Administração;26;Outro;12433,0;0;1;0,879879562;63,9;2;1;0
Matriculado;2023_02928;2023;Administração;21;Masculino;10025,0;1;0;0,846054209;61,42;3;1;0
Matriculado;2023_02929;2023;Arquitetura;23;Outro;6607,0;1;0;0,483323039;80,64;1;0;0
Matriculado;2023_02930;2023;Medicina;29;Outro;14146,0;0;0;0,702164165;59,48;1;0;0
Ingressante;2023_02931;2023;Psicologia;17;Feminino;13179,0;1;0;0,969400321;75,87;0;0;0
Matriculado;2023_02932;2023;Engenharia;26;Masculino;7525,0;0;0;0,864135447;82,77;0;0;0
Matriculado;2023_02933;2023;Engenharia;26;Masculino;8847,0;0;0;0,882094223;72,38;0;1;0
Matriculado;2023_02934;2023;Engenharia;23;Masculino;1640,0;1;0;0,878279957;40,81;0;1;0
Matriculado;2023_02935;2023;Engenharia;26;Masculino;10614,0;0;0;0,723391909;58,64;1;1;0
Matriculado;2023_02936;2023;Arquitetura;29;Masculino;11668,0;0;1;0,90947143;52,18;0;1;1
Matriculado;2023_02937;2023;Computação;22;Outro;13283,0;0;0;0,843859194;47,06;2;1;0
Ingressante;2023_02938;2023;Engenharia;22;Masculino;13215,0;0;0;0,693746804;81,37;1;1;0
Ingressante;2023_02939;2023;Computação;28;Feminino;7245,0;0;0;0,778273203;70,67;0;1;0
Matriculado;2023_02940;2023;Computação;24;Masculino;14627,0;1;1;0,72128654;26,52;0;1;0
Matriculado;2023_02941;2023;Psicologia;24;Feminino;13044,0;0;0;0,785535486;64,83;1;1;0
Matriculado;2023_02942;2023;Engenharia;22;Outro;14585,0;1;0;0,915811055;55,04;1;1;1
Ingressante;2023_02943;2023;Direito;19;Masculino;9101,0;0;0;0,966088109;78,9;1;1;0
Matriculado;2023_02944;2023;Pedagogia;21;Masculino;13619,0;0;1;0,795727649;55,08;1;1;0
Matriculado;2023_02945;2023;Administração;18;Feminino;9343,0;1;1;0,770878971;69,75;1;1;0
Ingressante;2023_02946;2023;Computação;21;Feminino;12416,0;0;1;0,864155746;69,58;2;1;0
Matriculado;2023_02947;2023;Medicina;25;Feminino;14926,0;0;0;0,800767111;52,68;0;1;0
Matriculado;2023_02948;2023;Medicina;26;Masculino;7063,0;0;1;0,654412635;49,89;1;0;1
Matriculado;2023_02949;2023;Pedagogia;17;Masculino;11103,0;0;1;0,781025111;95,4;1;0;1
Ingressante;2023_02950;2023;Medicina;26;Outro;11803,0;0;0;0,9096153;70,87;0;1;0
Matriculado;2023_02951;2023;Direito;21;Outro;14689,0;1;1;0,963159397;65,75;1;1;0
Matriculado;2023_02952;2023;Medicina;28;Feminino;1264,0;1;0;0,855427074;83,14;1;1;0
Ingressante;2023_02953;2023;Administração;22;Feminino;14834,0;0;0;0,837445621;91,36;0;0;0
Ingressante;2023_02954;2023;Administração;27;Feminino;4097,0;1;1;0,846129808;87,51;0;1;0
Matriculado;2023_02955;2023;Computação;23;Masculino;2503,0;1;1;0,803059119;44,37;3;1;1
Matriculado;2023_02956;2023;Engenharia;25;Masculino;14617,0;1;0;0,716598192;65,48;2;1;0
Ingressante;2023_02957;2023;Psicologia;22;Masculino;9757,0;0;0;0,948572796;60,84;1;1;0
Ingressante;2023_02958;2023;Direito;21;Feminino;5403,0;0;1;0,879536715;93,42;2;0;0
Matriculado;2023_02959;2023;Computação;28;Masculino;8893,0;0;0;0,812149155;75,68;0;1;0
Matriculado;2023_02960;2023;Direito;23;Masculino;14428,0;0;0;0,673718256;45,57;0;1;0
Ingressante;2023_02961;2023;Engenharia;29;Feminino;1629,0;0;0;0,55457;37,37;3;1;0
Ingressante;2023_02962;2023;Arquitetura;17;Feminino;2817,0;0;1;0,763932015;89,32;1;0;0
Matriculado;2023_02963;2023;Medicina;27;Feminino;4169,0;0;1;0,675107371;64,81;2;0;0
Ingressante;2023_02964;2023;Medicina;21;Outro;9306,0;0;0;0,820430053;64,43;0;0;1
Matriculado;2023_02965;2023;Psicologia;18;Masculino;8711,0;0;0;0,815596285;59,84;0;1;0
Matriculado;2023_02966;2023;Engenharia;20;Feminino;10227,0;0;0;0,857224894;52,53;0;0;0
Ingressante;2023_02967;2023;Computação;23;Feminino;14811,0;1;0;0,836548754;65,58;1;1;0
Matriculado;2023_02968;2023;Psicologia;21;Feminino;7393,0;0;1;0,837752608;77,1;4;1;0
Matriculado;2023_02969;2023;Engenharia;28;Masculino;8468,0;1;0;0,603684081;64,57;0;1;0
Matriculado;2023_02970;2023;Pedagogia;22;Masculino;13308,0;1;0;0,952012438;80,71;0;0;1
Matriculado;2023_02971;2023;Administração;18;Feminino;6508,0;1;1;0,732653029;75,31;1;0;0
Matriculado;2023_02972;2023;Psicologia;19;Feminino;8035,0;1;0;0,574334166;78,54;2;1;0
Matriculado;2023_02973;2023;Psicologia;23;Feminino;11199,0;1;0;0,810595079;67,74;3;0;0
Matriculado;2023_02974;2023;Computação;27;Feminino;10708,0;0;0;0,830709177;62,54;1;0;1
Ingressante;2023_02975;2023;Direito;18;Feminino;6611,0;1;1;0,922185054;47,73;2;1;0
Matriculado;2023_02976;2023;Pedagogia;28;Feminino;9052,0;1;0;0,789609251;79,77;1;0;1
Matriculado;2023_02977;2023;Computação;22;Feminino;10775,0;1;0;0,920827039;68,83;1;0;1
Matriculado;2023_02978;2023;Engenharia;21;Masculino;9284,0;0;0;0,914522409;61,17;3;1;0
Matriculado;2023_02979;2023;Engenharia;26;Feminino;6301,0;0;1;0,874452141;47,95;0;1;0
Matriculado;2023_02980;2023;Engenharia;17;Feminino;4025,0;0;0;0,882460142;84,02;0;1;0
Ingressante;2023_02981;2023;Arquitetura;28;Masculino;12331,0;0;1;0,791063116;64,79;0;0;0
Matriculado;2023_02982;2023;Engenharia;27;Masculino;8097,0;1;1;0,969364066;93,24;1;0;0
Matriculado;2023_02983;2023;Direito;26;Masculino;9334,0;0;1;0,827450285;33,92;1;1;0
Ingressante;2023_02984;2023;Pedagogia;27;Outro;8755,0;0;0;0,863967332;69,69;1;1;0
Matriculado;2023_02985;2023;Medicina;20;Masculino;4445,0;0;0;0,828546313;44,64;1;1;0
Ingressante;2023_02986;2023;Administração;27;Feminino;4482,0;0;0;0,94887145;54,01;1;1;0
Matriculado;2023_02987;2023;Direito;18;Masculino;14371,0;0;0;0,768669556;60,84;1;1;0
Matriculado;2023_02988;2023;Direito;20;Masculino;10497,0;0;1;0,870456231;74,36;0;1;0
Matriculado;2023_02989;2023;Arquitetura;17;Feminino;2822,0;0;0;0,85537874;69,08;1;1;1
Matriculado;2023_02990;2023;Medicina;18;Masculino;6277,0;0;0;0,831612884;56,77;0;1;0
Ingressante;2023_02991;2023;Medicina;29;Feminino;10805,0;0;0;0,901517989;54,96;0;0;1
Matriculado;2023_02992;2023;Administração;24;Feminino;6569,0;1;1;0,723342237;39,26;0;1;0
Matriculado;2023_02993;2023;Administração;22;Feminino;5992,0;1;0;0,807872539;55,82;0;1;0
Matriculado;2023_02994;2023;Medicina;18;Masculino;10079,0;1;0;0,636942742;53,84;0;1;0
Matriculado;2023_02995;2023;Engenharia;28;Feminino;6127,0;0;0;0,705963797;82,86;0;1;0
Ingressante;2023_02996;2023;Direito;22;Feminino;10463,0;0;1;0,602947566;59,03;0;0;0
Matriculado;2023_02997;2023;Computação;26;Feminino;2654,0;0;0;0,895836279;59,15;1;1;1
Matriculado;2023_02998;2023;Administração;25;Feminino;12758,0;1;0;0,931917754;68,14;0;1;0
Ingressante;2023_02999;2023;Arquitetura;23;Feminino;7063,0;1;0;0,76859957;85,5;0;0;0
Matriculado;2023_03000;2023;Arquitetura;25;Outro;10895,0;0;1;0,761514103;85,19;2;1;0
Matriculado;2023_03001;2023;Administração;21;Feminino;7768,0;1;0;0,904338015;;1;1;0
Matriculado;2023_03002;2023;Medicina;23;Masculino;11057,0;0;1;0,757811327;43,99;1;1;0
Matriculado;2023_03003;2023;Pedagogia;27;Masculino;4689,0;0;1;0,679615786;67,45;1;1;0
Matriculado;2023_03004;2023;Computação;23;Masculino;2808,0;0;0;0,784271846;63,43;1;0;0
Ingressante;2023_03005;2023;Computação;28;Masculino;13157,0;0;0;0,695774503;37,64;1;1;0
Matriculado;2023_03006;2023;Administração;28;Masculino;3563,0;0;0;0,889000741;47,49;1;0;0
Matriculado;2023_03007;2023;Engenharia;19;Masculino;12777,0;1;0;0,749424669;78,65;1;1;0
Matriculado;2023_03008;2023;Pedagogia;23;Feminino;9361,0;0;0;0,774885676;72,9;3;0;0
Matriculado;2023_03009;2023;Computação;17;Masculino;12572,0;0;0;0,82781232;72,78;1;1;0
Matriculado;2023_03010;2023;Administração;25;Feminino;11476,0;1;0;0,742553912;71,71;0;1;0
Matriculado;2023_03011;2023;Arquitetura;26;Masculino;9759,0;0;0;0,77641691;39,73;1;1;0
Matriculado;2023_03012;2023;Computação;29;Masculino;7518,0;0;1;0,784462203;48,53;0;1;0
Matriculado;2023_03013;2023;Psicologia;22;Masculino;3025,0;0;1;0,553589657;56,95;1;1;0
Matriculado;2023_03014;2023;Pedagogia;21;Masculino;9375,0;0;0;0,977698279;77,44;0;1;0
Ingressante;2023_03015;2023;Pedagogia;23;Feminino;13535,0;0;0;0,887655564;66,97;3;1;0
Matriculado;2023_03016;2023;Psicologia;21;Feminino;8621,0;0;1;0,697925658;78,56;2;1;1
Matriculado;2023_03017;2023;Direito;26;Masculino;3575,0;0;1;0,688242527;94,33;0;1;0
Ingressante;2023_03018;2023;Arquitetura;21;Feminino;12501,0;0;1;0,725573763;41,16;1;0;1
Matriculado;2023_03019;2023;Psicologia;27;Feminino;1944,0;1;0;0,978255928;63,2;2;1;0
Matriculado;2023_03020;2023;Medicina;26;Feminino;3784,0;1;0;0,943229883;63,27;1;0;0
Ingressante;2023_03021;2023;Medicina;27;Feminino;13133,0;1;0;0,660583802;52,56;1;0;0
Matriculado;2023_03022;2023;Administração;23;Feminino;13695,0;0;1;0,960565246;71,6;1;1;0
Matriculado;2023_03023;2023;Pedagogia;26;Feminino;12634,0;0;0;0,579764321;;2;0;0
Matriculado;2023_03024;2023;Direito;23;Feminino;2915,0;1;0;0,800568662;50,77;3;1;0
Ingressante;2023_03025;2023;Direito;29;Masculino;2485,0;0;0;0,712919162;74,03;1;1;0
Ingressante;2023_03026;2023;Computação;27;Masculino;13221,0;0;1;0,8201369;49,31;1;1;0
Ingressante;2023_03027;2023;Computação;19;Outro;9676,0;1;0;0,71813407;37,92;0;1;1
Ingressante;2023_03028;2023;Psicologia;19;Feminino;7593,0;0;1;0,903936909;55,79;0;0;1
Matriculado;2023_03029;2023;Direito;26;Feminino;12889,0;0;1;0,814057478;69,09;0;1;0
Matriculado;2023_03030;2023;Psicologia;28;Feminino;3321,0;1;1;0,747989943;70,98;1;1;0
Matriculado;2023_03031;2023;Arquitetura;29;Masculino;13502,0;1;0;0,623481889;91,66;3;1;0
Matriculado;2023_03032;2023;Psicologia;19;Feminino;4925,0;0;1;0,789042734;69,17;0;0;0
Matriculado;2023_03033;2023;Computação;22;Feminino;6720,0;0;0;0,81518111;65,2;0;0;0
Matriculado;2023_03034;2023;Pedagogia;28;Masculino;7009,0;0;0;0,83286271;77,49;2;0;0
Matriculado;2023_03035;2023;Psicologia;22;Feminino;14991,0;1;1;0,962364083;68,72;0;1;0
Matriculado;2023_03036;2023;Engenharia;29;Feminino;10026,0;0;0;0,667765553;64,64;0;0;0
Ingressante;2023_03037;2023;Pedagogia;29;Masculino;13489,0;0;0;0,778442963;62,29;1;0;1
Matriculado;2023_03038;2023;Direito;19;Feminino;3525,0;1;0;0,686296664;74,54;0;0;0
Ingressante;2023_03039;2023;Direito;19;Masculino;10781,0;0;0;0,967022552;72,92;0;1;0
Ingressante;2023_03040;2023;Psicologia;24;Feminino;4937,0;1;0;0,568423941;61,03;2;0;1
Matriculado;2023_03041;2023;Pedagogia;24;Masculino;5486,0;1;0;0,787270814;86,62;1;1;0
Matriculado;2023_03042;2023;Computação;23;Feminino;2393,0;0;0;0,919854464;77,63;3;0;0
Matriculado;2023_03043;2023;Computação;26;Feminino;4453,0;1;1;0,522130514;79,43;1;1;0
Matriculado;2023_03044;2023;Medicina;20;Masculino;6357,0;0;0;0,91221868;51,3;2;1;1
Matriculado;2023_03045;2023;Direito;20;Outro;14834,0;1;0;0,839291836;57,3;0;1;0
Ingressante;2023_03046;2023;Administração;19;Outro;5255,0;1;0;0,975129058;87,74;2;0;0
Ingressante;2023_03047;2023;Medicina;21;Masculino;9225,0;0;1;0,936177425;80,59;1;0;0
Matriculado;2023_03048;2023;Computação;19;Masculino;6208,0;1;1;0,771503466;43,77;1;0;1
Matriculado;2023_03049;2023;Pedagogia;29;Outro;8443,0;1;1;0,85632068;70,02;0;1;0
Ingressante;2023_03050;2023;Arquitetura;24;Outro;4679,0;0;0;0,631202507;79,36;1;0;0
Ingressante;2023_03051;2023;Computação;23;Masculino;9337,0;0;0;0,763706749;49,6;2;0;0
Matriculado;2023_03052;2023;Pedagogia;29;Masculino;5037,0;0;0;0,729419682;80,16;0;0;0
Ingressante;2023_03053;2023;Medicina;19;Masculino;9524,0;0;0;0,811588828;65,77;1;1;0
Matriculado;2023_03054;2023;Direito;25;Outro;14169,0;1;0;0,569672797;87,58;1;0;0
Matriculado;2023_03055;2023;Computação;28;Masculino;11310,0;1;1;0,798736112;63,08;1;0;0
Matriculado;2023_03056;2023;Psicologia;29;Feminino;11730,0;0;0;0,966997699;43,31;3;0;0
Matriculado;2023_03057;2023;Pedagogia;21;Feminino;9625,0;0;1;0,843529676;72,92;0;1;0
Matriculado;2023_03058;2023;Direito;25;Masculino;6416,0;0;0;0,863123073;48,14;0;0;0
Matriculado;2023_03059;2023;Arquitetura;23;Feminino;8895,0;0;1;0,906932841;56,41;1;1;0
Ingressante;2023_03060;2023;Arquitetura;23;Masculino;6219,0;0;0;0,917722158;37,74;2;1;1
Ingressante;2023_03061;2023;Administração;22;Feminino;3884,0;0;1;0,586421658;52,87;4;1;1
Ingressante;2023_03062;2023;Pedagogia;18;Masculino;11877,0;0;0;0,711005813;85,15;0;1;1
Ingressante;2023_03063;2023;Medicina;25;Feminino;11902,0;1;1;0,675605916;67,2;2;1;1
Ingressante;2023_03064;2023;Administração;22;Feminino;13851,0;0;0;0,75546868;61,51;2;0;1
Matriculado;2023_03065;2023;Administração;24;Masculino;9192,0;0;0;0,865973942;51,85;2;1;0
Ingressante;2023_03066;2023;Engenharia;17;Masculino;3895,0;0;0;0,775616146;68,11;3;0;0
Ingressante;2023_03067;2023;Computação;21;Masculino;11506,0;1;0;0,91647068;61,68;0;1;0
Ingressante;2023_03068;2023;Pedagogia;28;Masculino;5977,0;1;1;0,953226684;;1;0;0
Ingressante;2023_03069;2023;Administração;17;Feminino;8639,0;1;1;0,858430493;65,33;0;1;0
Ingressante;2023_03070;2023;Engenharia;26;Feminino;11303,0;0;1;0,541065741;71,8;2;1;0
Matriculado;2023_03071;2023;Medicina;27;Feminino;4926,0;0;1;0,947580067;55,47;2;1;0
Matriculado;2023_03072;2023;Direito;24;Feminino;11865,0;0;0;0,978165617;64,74;1;1;0
Ingressante;2023_03073;2023;Psicologia;24;Feminino;5827,0;0;1;0,97726124;71,94;1;1;0
Matriculado;2023_03074;2023;Psicologia;17;Feminino;8263,0;0;0;0,759503778;51,16;1;1;0
Matriculado;2023_03075;2023;Pedagogia;25;Masculino;5384,0;1;1;0,83504108;73,89;1;0;0
Ingressante;2023_03076;2023;Administração;18;Masculino;9230,0;0;0;0,881315741;66,94;0;0;1
Matriculado;2023_03077;2023;Psicologia;28;Masculino;6842,0;0;1;0,928508735;30,85;1;1;1
Ingressante;2023_03078;2023;Computação;25;Feminino;3446,0;1;0;0,908156397;77,35;3;0;1
Ingressante;2023_03079;2023;Psicologia;17;Masculino;12402,0;0;0;0,94693344;72,32;0;1;0
Matriculado;2023_03080;2023;Psicologia;28;Masculino;14751,0;0;0;0,953351457;68,57;0;1;0
Matriculado;2023_03081;2023;Psicologia;26;Masculino;11568,0;0;0;0,913431756;55,48;1;0;0
Matriculado;2023_03082;2023;Arquitetura;25;Feminino;9209,0;0;0;0,894092171;;3;0;0
Matriculado;2023_03083;2023;Engenharia;20;Masculino;7922,0;1;0;0,843510142;56,17;1;1;0
Matriculado;2023_03084;2023;Administração;25;Masculino;3791,0;0;1;0,67020939;20,15;0;1;0
Ingressante;2023_03085;2023;Computação;23;Masculino;8711,0;1;0;0,819189588;72,76;2;0;0
Matriculado;2023_03086;2023;Administração;27;Masculino;5474,0;1;1;0,508410523;62,96;0;0;0
Matriculado;2023_03087;2023;Arquitetura;22;Feminino;12413,0;1;0;0,542139482;43,35;0;1;0
Matriculado;2023_03088;2023;Pedagogia;21;Masculino;10951,0;0;0;0,804535622;61,2;0;1;0
Matriculado;2023_03089;2023;Pedagogia;27;Masculino;11566,0;0;0;0,820868031;63,99;1;0;0
Matriculado;2023_03090;2023;Pedagogia;25;Feminino;6169,0;0;0;0,922278387;53,66;1;1;0
Matriculado;2023_03091;2023;Medicina;18;Masculino;14271,0;0;0;0,775830492;66,65;1;1;0
Ingressante;2023_03092;2023;Psicologia;29;Masculino;2424,0;1;0;0,700172274;70,33;1;1;0
Matriculado;2023_03093;2023;Medicina;27;Feminino;7158,0;0;0;0,72959419;64,3;2;1;0
Matriculado;2023_03094;2023;Engenharia;28;Masculino;9705,0;1;1;0,427664273;51,16;1;0;0
Matriculado;2023_03095;2023;Pedagogia;18;Masculino;11097,0;0;0;0,780616968;72,02;1;1;0
Matriculado;2023_03096;2023;Arquitetura;27;Masculino;9823,0;0;0;0,976357806;40,72;1;0;0
Matriculado;2023_03097;2023;Computação;28;Feminino;12696,0;1;1;0,806067701;71,09;0;1;0
Matriculado;2023_03098;2023;Administração;25;Feminino;4259,0;0;1;0,906698203;69,62;0;1;0
Matriculado;2023_03099;2023;Psicologia;28;Feminino;11799,0;1;0;0,735297098;61,75;2;1;0
Matriculado;2023_03100;2023;Direito;19;Feminino;13332,0;0;1;0,632969191;57,33;1;0;0
Matriculado;2023_03101;2023;Computação;24;Masculino;3634,0;1;1;0,679126371;46,58;0;1;0
Matriculado;2023_03102;2023;Psicologia;27;Masculino;8066,0;0;0;0,853377985;57,01;1;1;0
Matriculado;2023_03103;2023;Medicina;25;Feminino;14974,0;1;0;0,846610003;52,79;4;1;0
Matriculado;2023_03104;2023;Medicina;24;Outro;6207,0;0;1;0,738956896;49,87;3;0;1
Ingressante;2023_03105;2023;Computação;20;Masculino;11495,0;0;0;0,611576881;46,93;1;1;0
Matriculado;2023_03106;2023;Medicina;28;Feminino;11094,0;1;0;0,745271516;84,7;1;1;0
Ingressante;2023_03107;2023;Pedagogia;17;Masculino;12015,0;1;0;0,835943153;76,46;2;1;1
Matriculado;2023_03108;2023;Engenharia;20;Masculino;4884,0;0;1;0,726395158;;1;1;0
Ingressante;2023_03109;2023;Administração;25;Masculino;14386,0;0;1;0,837773256;68,53;1;1;0
Matriculado;2023_03110;2023;Engenharia;18;Masculino;13590,0;0;1;0,901903362;75,8;1;1;0
Ingressante;2023_03111;2023;Psicologia;19;Feminino;8137,0;0;1;0,986868305;63,92;0;1;0
Matriculado;2023_03112;2023;Administração;26;Feminino;1529,0;1;0;0,766064345;87,67;0;0;0
Matriculado;2023_03113;2023;Arquitetura;24;Masculino;11137,0;0;0;0,709061056;64,22;1;0;0
Ingressante;2023_03114;2023;Administração;22;Masculino;12785,0;0;1;0,801565084;79,61;1;0;0
Matriculado;2023_03115;2023;Engenharia;24;Feminino;12126,0;0;1;0,88265692;67,78;1;1;0
Matriculado;2023_03116;2023;Computação;23;Masculino;12785,0;0;0;0,867154668;92,59;0;1;0
Ingressante;2023_03117;2023;Administração;29;Feminino;1358,0;1;0;0,983414598;57,77;1;1;0
Ingressante;2023_03118;2023;Arquitetura;29;Masculino;5072,0;1;0;0,882711507;82,21;1;0;0
Matriculado;2023_03119;2023;Arquitetura;21;Feminino;5376,0;0;0;0,838445756;63,37;1;1;0
Ingressante;2023_03120;2023;Arquitetura;25;Masculino;9016,0;1;0;0,822091405;52,45;0;1;0
Matriculado;2023_03121;2023;Engenharia;20;Masculino;10188,0;0;0;0,554761604;64,23;0;1;0
Matriculado;2023_03122;2023;Administração;22;Masculino;5140,0;0;1;0,64759959;31,27;2;1;0
Ingressante;2023_03123;2023;Direito;18;Masculino;3661,0;0;0;0,715610155;79,02;1;1;0
Ingressante;2023_03124;2023;Computação;18;Masculino;5951,0;0;1;0,85507315;74,99;0;1;0
Matriculado;2023_03125;2023;Pedagogia;18;Feminino;10112,0;0;0;0,646162881;93,47;0;1;0
Matriculado;2023_03126;2023;Administração;26;Masculino;7906,0;0;0;0,837808763;50,56;1;1;0
Ingressante;2023_03127;2023;Arquitetura;23;Masculino;9558,0;1;0;0,820788973;53,84;1;1;0
Matriculado;2023_03128;2023;Direito;29;Feminino;3480,0;1;1;0,922718896;46,05;0;1;0
Matriculado;2023_03129;2023;Pedagogia;18;Feminino;14408,0;1;0;0,898821169;70,48;3;1;0
Matriculado;2023_03130;2023;Pedagogia;28;Outro;1964,0;0;1;0,90584959;58,77;1;1;0
Ingressante;2023_03131;2023;Psicologia;29;Feminino;3652,0;0;1;0,834742081;52,62;3;1;0
Matriculado;2023_03132;2023;Administração;18;Feminino;3036,0;0;0;0,858622927;71,0;1;1;0
Matriculado;2023_03133;2023;Engenharia;25;Feminino;9906,0;0;0;0,727289139;81,53;0;1;0
Ingressante;2023_03134;2023;Administração;23;Outro;5101,0;0;1;0,929453426;66,59;1;1;1
Matriculado;2023_03135;2023;Direito;27;Feminino;7113,0;0;0;0,677999501;57,81;2;1;1
Matriculado;2023_03136;2023;Pedagogia;19;Masculino;11387,0;0;0;0,832974871;82,57;0;1;0
Matriculado;2023_03137;2023;Administração;19;Masculino;7028,0;0;0;0,898089491;61,18;1;1;0
Matriculado;2023_03138;2023;Engenharia;23;Masculino;13670,0;0;0;0,944170512;60,96;1;0;0
Matriculado;2023_03139;2023;Psicologia;21;Feminino;8879,0;0;1;0,970509073;72,69;5;1;0
Matriculado;2023_03140;2023;Administração;26;Feminino;7174,0;0;0;0,910287917;54,71;1;1;0
Matriculado;2023_03141;2023;Computação;22;Feminino;4156,0;0;0;0,921601834;80,36;4;0;0
Matriculado;2023_03142;2023;Psicologia;29;Masculino;8076,0;1;0;0,653096606;51,23;1;1;1
Matriculado;2023_03143;2023;Engenharia;28;Feminino;8680,0;0;1;0,754262514;55,84;0;0;0
Matriculado;2023_03144;2023;Direito;24;Feminino;6332,0;1;1;0,688153424;47,71;2;0;0
Matriculado;2023_03145;2023;Pedagogia;25;Masculino;7116,0;0;1;0,816224477;77,94;2;1;0
Matriculado;2023_03146;2023;Administração;17;Feminino;7768,0;0;1;0,974016715;85,32;0;1;0
Ingressante;2023_03147;2023;Engenharia;19;Masculino;8225,0;1;0;0,756489687;62,71;2;1;0
Ingressante;2023_03148;2023;Psicologia;27;Feminino;13030,0;0;0;0,866040325;71,69;2;1;1
Ingressante;2023_03149;2023;Computação;23;Feminino;13074,0;0;0;0,668448246;70,5;2;1;0
Matriculado;2023_03150;2023;Engenharia;22;Feminino;10647,0;1;1;0,84193261;69,45;0;0;0
Matriculado;2023_03151;2023;Medicina;23;Feminino;10278,0;0;1;0,776581859;47,63;0;1;0
Matriculado;2023_03152;2023;Arquitetura;24;Feminino;3423,0;0;1;0,798052994;55,17;1;1;0
Matriculado;2023_03153;2023;Computação;22;Feminino;9445,0;1;1;0,822667813;76,4;1;0;1
Ingressante;2023_03154;2023;Psicologia;19;Masculino;9429,0;1;0;0,669870793;83,24;0;0;0
Matriculado;2023_03155;2023;Direito;18;Feminino;2428,0;0;0;0,911173261;79,23;1;1;1
Ingressante;2023_03156;2023;Pedagogia;28;Masculino;3095,0;0;0;0,67196264;65,24;0;1;0
Ingressante;2023_03157;2023;Psicologia;23;Masculino;10712,0;1;0;0,867104442;77,03;1;0;1
Matriculado;2023_03158;2023;Arquitetura;28;Feminino;1264,0;0;0;0,601799562;41,93;2;0;0
Matriculado;2023_03159;2023;Direito;28;Feminino;10944,0;0;0;0,752167129;34,7;0;1;1
Matriculado;2023_03160;2023;Administração;28;Masculino;11183,0;0;0;0,881689258;44,36;2;1;0
Matriculado;2023_03161;2023;Engenharia;27;Masculino;9009,0;1;1;0,801043304;;2;1;0
Ingressante;2023_03162;2023;Medicina;17;Masculino;12375,0;0;0;0,938531504;96,17;0;1;0
Ingressante;2023_03163;2023;Computação;19;Masculino;10099,0;1;0;0,895447638;41,03;0;0;0
Ingressante;2023_03164;2023;Computação;28;Masculino;2965,0;0;0;0,650339795;61,66;3;0;0
Ingressante;2023_03165;2023;Engenharia;27;Feminino;3021,0;0;0;0,77958179;58,52;3;0;0
Matriculado;2023_03166;2023;Medicina;20;Masculino;5919,0;1;1;0,861828732;84,42;3;0;0
Ingressante;2023_03167;2023;Engenharia;29;Feminino;3141,0;1;0;0,692976212;74,82;2;1;0
Matriculado;2023_03168;2023;Administração;17;Masculino;13240,0;0;1;0,887754326;59,33;0;1;0
Ingressante;2023_03169;2023;Arquitetura;21;Outro;1862,0;0;0;0,938683514;73,43;1;1;1
Ingressante;2023_03170;2023;Direito;26;Masculino;4734,0;1;0;0,858093916;76,59;1;1;0
Matriculado;2023_03171;2023;Psicologia;19;Masculino;1737,0;0;0;0,959142227;37,06;0;1;0
Matriculado;2023_03172;2023;Computação;18;Masculino;3348,0;0;0;0,599842013;72,97;2;1;0
Ingressante;2023_03173;2023;Administração;19;Feminino;2987,0;0;0;0,839865359;64,71;0;1;0
Matriculado;2023_03174;2023;Direito;24;Feminino;13115,0;1;1;0,982754409;47,81;1;0;1
Ingressante;2023_03175;2023;Administração;22;Masculino;6003,0;1;0;0,775994481;56,12;0;1;0
Matriculado;2023_03176;2023;Medicina;29;Masculino;1478,0;1;0;0,90141098;69,25;5;1;0
Matriculado;2023_03177;2023;Computação;23;Masculino;6598,0;0;0;0,833329851;66,87;3;1;0
Matriculado;2023_03178;2023;Psicologia;28;Feminino;14447,0;0;0;0,823195576;62,15;0;1;0
Ingressante;2023_03179;2023;Engenharia;22;Feminino;10985,0;0;1;0,917234186;60,47;1;1;0
Matriculado;2023_03180;2023;Engenharia;22;Masculino;6829,0;0;1;0,825275031;65,83;1;0;0
Matriculado;2023_03181;2023;Direito;28;Masculino;3932,0;0;0;0,799583704;40,91;2;1;0
